"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"887","MAYTRI DHARANI","TELTEL/2022/82192","09-09-2022","Telugu","Monthly","ASIREDDY VENKAT RANGA REDDY","ASIREDDY VENKAT RANGA REDDY","Telangana","Rangareddy","View        registration details for MAYTRI DHARANI (TELTEL/2022/82192)"
"888","MBA EDUCATION & CAREERS","APENG/2004/13016","24-06-2004","English","Monthly","PILLUTLA VISWANATH","M/S ADVANCED EDUCATIONAL ACTIVITIES PRIVATE LIMITED","Telangana","Hyderabad","View        registration details for MBA EDUCATION & CAREERS (APENG/2004/13016)"
"889","MBC VANI","TELTEL/2014/62875","24-06-2015","Telugu","Monthly","BEKKAM VENKAT","BAKKAM VENKAT","Telangana","Rangareddy","View        registration details for MBC VANI (TELTEL/2014/62875)"
"890","MEDAK TODAY","TELTEL/2023/88524","19-08-2024","TELUGU","Daily","CHILVERA SHIVAKUMAR","CHILVERA SHIVAKUMAR","Telangana","Medak","View        registration details for MEDAK TODAY (TELTEL/2023/88524)"
"891","MEDHA CHETANATVA VISYAM MAS PATRIKA","APTEL/2002/10469","24-05-2002","Telugu","Monthly","VIJAYA VISHWANATH","VIJAYA VISHWANATH","Telangana","Hyderabad","View        registration details for MEDHA CHETANATVA VISYAM MAS PATRIKA (APTEL/2002/10469)"
"892","MEDIA FOCUS FOR PEOPLE","TELTEL/2017/74114","08-12-2017","Telugu","Monthly","DOMALAPALLY NAGARAJU","DOMALAPALLY NAGARAJU","Telangana","Rangareddy","View        registration details for MEDIA FOCUS FOR PEOPLE (TELTEL/2017/74114)"
"893","MEDICAL ILLUMINATOR","TELTEL/2016/72348","20-06-2017","Telugu","Fortnightly","ANUMALLA MALLESHAM EZRA","ANUMALLA MALLESHAM EZRA","Telangana","Karimnagar","View        registration details for MEDICAL ILLUMINATOR (TELTEL/2016/72348)"
"894","Mee Mirchi News","TGTEL/26/A3596","13-05-2026","Telugu","Daily","ADURI ARUNA LATHA","ADURI ARUNA LATHA","Telangana","Rangareddy","View        registration details for Mee Mirchi News (TGTEL/26/A3596)"
"895","MEGA POSTER","APTEL/2004/13903","19-02-2004","Telugu","Weekly","PRATYAGATMA NADELLA","PRATYAGATMA NADELLA","Telangana","Hyderabad","View        registration details for MEGA POSTER (APTEL/2004/13903)"
"896","MEHENGAI","61322","02-09-1994","Urdu","Daily","SYED OSMAN RASHEED","SYED OSMAN RASHEED","Telangana","Hyderabad","View        registration details for MEHENGAI (61322)"
"897","MEHENGAI","52825","06-11-1992","Urdu","Weekly","SYED OSMAN RASHEED","SYED OSMAN RASHEED","Telangana","Hyderabad","View        registration details for MEHENGAI (52825)"
"898","MEHER BABA","APTEL/2002/07310","26-04-2002","Telugu","Monthly","DASIKA NIRMALA DEVI","DASIKA NIRMALA DEVI","Telangana","Hyderabad","View        registration details for MEHER BABA (APTEL/2002/07310)"
"899","MEKARTHI DINAPATRIKA","TGTEL/25/A2356","29-08-2025","Telugu","Daily","Mekarthi Srinivas","Mekarthi Srinivas","Telangana","Rajanna Sircilla","View        registration details for MEKARTHI DINAPATRIKA (TGTEL/25/A2356)"
"900","MERUPULANTI VAARTHALU","TELTEL/2016/69488","30-11-2016","Telugu","Monthly","RACHARLA PRABHAKAR","RACHARLA PRABHAKAR","Telangana","Hyderabad","View        registration details for MERUPULANTI VAARTHALU (TELTEL/2016/69488)"
"901","MERUPUVEGAM ANTHAKUMINCHINAMMAKAM","TGTEL/26/A2303","08-04-2026","Telugu","Daily Evening","BOLGAM SRINIVAS","BOLGAM SRINIVAS","Telangana","Medchal Malkajgiri","View        registration details for MERUPUVEGAM ANTHAKUMINCHINAMMAKAM (TGTEL/26/A2303)"
"902","MESSENGER","TELTEL/2014/68217","08-08-2016","Telugu","Daily","MAHABOOB PEERA DUDEKULA","D. MAHABOOB PEERA","Telangana","Hyderabad","View        registration details for MESSENGER (TELTEL/2014/68217)"
"903","METRO CITY TIMES","TELTEL/2021/81803","25-07-2022","Telugu","Daily","B.PRAMOD KUMAR","B PRAMOD KUMAR","Telangana","Rangareddy","View        registration details for METRO CITY TIMES (TELTEL/2021/81803)"
"904","METRO EVENINGS","68319","05-02-1998","Telugu","Daily","D KALIDAS","D KALIDAS","Telangana","Hyderabad","View        registration details for METRO EVENINGS (68319)"
"905","METRO EVENINGS","APTEL/2005/15188","03-06-2005","Telugu","Daily","DEVARAKONDA KALIDAS","DEVARAKONDA KALIDAS","Telangana","Karimnagar","View        registration details for METRO EVENINGS (APTEL/2005/15188)"
"906","METRO EVENINGS","TELTEL/2015/63772","12-08-2015","Telugu","Daily","DEVARAKONDA KALIDAS","DEVARAKONDA KALIDAS","Telangana","Warangal","View        registration details for METRO EVENINGS (TELTEL/2015/63772)"
"907","METRO GOLCONDA","TELENG/2014/56506","13-08-2014","English","Daily","KALIDAS DEVARAKONDA","KALIDAS DEVARAKONDA","Telangana","Hyderabad","View        registration details for METRO GOLCONDA (TELENG/2014/56506)"
"908","METRO INDIA","TELENG/2013/51911","09-09-2013","English","Daily","CHILAPPAGARI LAXMI RAJAM","INTERCONTINENTAL PUBLICATIONS PRIVATE LIMITED","Telangana","Hyderabad","View        registration details for METRO INDIA (TELENG/2013/51911)"
"909","METRO NEWS","APENG/2006/17517","26-09-2006","English","Daily","PATTAPU SRINIVAS","PATTAPU SRINIVAS","Telangana","Karimnagar","View        registration details for METRO NEWS (APENG/2006/17517)"
"910","METRO SPOT","TELTEL/2017/74523","30-01-2018","Telugu","Monthly","D. BABU","D BABU","Telangana","Medchal Malkajgiri","View        registration details for METRO SPOT (TELTEL/2017/74523)"
"911","METRO UDAYAM","TGTEL/26/A3701","14-05-2026","Telugu","Monthly","Baddala Lakshmi Narayana","Baddala Lakshmi Narayana","Telangana","Hyderabad","View        registration details for METRO UDAYAM (TGTEL/26/A3701)"
"912","METRO VAARTHA","TELTEL/2004/16426","04-03-2004","Telugu","Daily","KROSURI SUBBA RAO","KROSURI SUBBA RAO","Telangana","Hyderabad","View        registration details for METRO VAARTHA (TELTEL/2004/16426)"
"913","Mi Kosam Patrika","TGTEL/25/A1810","11-07-2025","Telugu","Daily","KOPPARA NARASIMHAMURTHY","Kaja. Venkata Laxmi","Telangana","Rangareddy","View        registration details for Mi Kosam Patrika (TGTEL/25/A1810)"
"914","MILAP RAJBHASHA PATRIKA","APHIN/2004/13640","08-07-2004","Hindi","Fortnightly","VINAY VIR","VINAY VIR","Telangana","Hyderabad","View        registration details for MILAP RAJBHASHA PATRIKA (APHIN/2004/13640)"
"915","MILLATH-E-HIND","52954","02-09-1994","Urdu","Weekly","MOHD. WAJID MASOOD","MOHD. WAJID MASOOD","Telangana","Hyderabad","View        registration details for MILLATH-E-HIND (52954)"
"916","MINING ENGINEERS JOURNAL","71519","10-08-1999","English","Monthly","KONERU VENKATESWARA RAO","MINING ENGINEER`S ASSOCIATION OF INDIA","Telangana","Hyderabad","View        registration details for MINING ENGINEERS JOURNAL (71519)"
"917","MINUGURU","TELTEL/2021/83928","25-04-2023","Telugu","Daily","KALUKURI RAJU","KALUKURI RAJU","Telangana","Hyderabad","View        registration details for MINUGURU (TELTEL/2021/83928)"
"918","MINUTE 2 MINUTE","TGBIL/26/A3171","06-05-2026","Telugu, English","Daily","GATTIMI SATISH KUMAR","GATTIMI SATISH KUMAR","Telangana","Rangareddy","View        registration details for MINUTE 2 MINUTE (TGBIL/26/A3171)"
"919","MIR TIMES","APENG/2005/15844","06-10-2005","English","Daily","SYEDA TASNEEM UNNISA","SYEDA TASNEEM UNNISA","Telangana","Hyderabad","View        registration details for MIR TIMES (APENG/2005/15844)"
"920","MIRROR TODAY","TELTEL/2015/65662","18-01-2016","Telugu","Daily","G. JYOTHSNA","G JYOTHSNA","Telangana","Hyderabad","View        registration details for MIRROR TODAY (TELTEL/2015/65662)"
"921","MISIMI","45042","11-09-1990","Telugu","Monthly","ALAPATI BAPANNA","KALA JYOTHI PROCESS PVT. LTD.","Telangana","Hyderabad","View        registration details for MISIMI (45042)"
"922","MODUGUPULU SAMSKRUTHI","TELTEL/2019/77102","01-04-2019","Telugu","Monthly","BHUPATHI VENKATESHWARLU","BHUPATHI VENKATESWARLU","Telangana","Hyderabad","View        registration details for MODUGUPULU SAMSKRUTHI (TELTEL/2019/77102)"
"923","MOON ROCK TIMES","44894","22-08-1986","Urdu","Weekly","RAHIMA BEGUM","RAHIMA BEGUM","Telangana","Hyderabad","View        registration details for MOON ROCK TIMES (44894)"
"924","MOTHER NEWS","TELTEL/2014/58293","14-11-2014","Telugu","Weekly","BOLLAM VENU","BOLLAM VENU","Telangana","Karimnagar","View        registration details for MOTHER NEWS (TELTEL/2014/58293)"
"925","MOTHER OF ALL","APBIL/2001/05858","22-10-2001","English, Telugu","Quarterly","USHA RAO M","VISWAJANANI TRUST","Telangana","Telangana","View        registration details for MOTHER OF ALL (APBIL/2001/05858)"
"926","MOTHERS DEVOTION","TELENG/2016/71812","12-05-2017","English","Monthly","K.B. SRIDHAR","K B SRIDHAR","Telangana","Hyderabad","View        registration details for MOTHERS DEVOTION (TELENG/2016/71812)"
"927","MOVIE MARKET","APTEL/2003/10485","10-04-2003","Telugu","Weekly","PRATYAGATMA NADELLA","ATMA VENTURES PVT.LT","Telangana","Hyderabad","View        registration details for MOVIE MARKET (APTEL/2003/10485)"
"928","MUDEER E DECCAN","45014","12-04-1989","Urdu","Daily","SYED MOHAMMED IBRAHIM SAMDANI","SYED MOHD IBRAHIM SAMDANI","Telangana","Hyderabad","View        registration details for MUDEER E DECCAN (45014)"
"929","MUDHIRAJULA CHARITHRA","TELTEL/2019/90239","02-12-2024","TELUGU","Monthly","P. SURENDER BABU","P. SURENDER BABU","Telangana","","View        registration details for MUDHIRAJULA CHARITHRA (TELTEL/2019/90239)"
"930","MUDIRAJ TIMES","TELTEL/2018/76040","10-09-2018","Telugu","Monthly","DR. REDDABOINA VINOD KUMAR","DR  REDDABOINA VINOD KUMAR","Telangana","Hyderabad","View        registration details for MUDIRAJ TIMES (TELTEL/2018/76040)"
"931","MUHBOOB-E-HIND","64400","20-07-1996","Urdu","Daily","MIR FAIYAZ ALI","MIR FAIYAZ ALI","Telangana","Hyderabad","View        registration details for MUHBOOB-E-HIND (64400)"
"932","MULTI COP NEWS","37763","11-09-1980","English","Fortnightly","SHASHI RAJAPAPALAM DY. DIRECTOR","MULTI COOP ASSOCIATION","Telangana","Hyderabad","View        registration details for MULTI COP NEWS (37763)"
"933","MUMTAZ-E-DECCAN","64714","26-10-1996","Urdu","Daily","MIR MUNAWAR ALI","MIR MUNAWAR ALI","Telangana","Hyderabad","View        registration details for MUMTAZ-E-DECCAN (64714)"
"934","MUNDUCHOOPU","TELTEL/2023/86934","19-04-2024","Telugu","Daily","MAMIDIMADA THIRUPATHAIAH","MAMIDIMADA THIRUPATHAIAH","Telangana","Mahbubnagar","View        registration details for MUNDUCHOOPU (TELTEL/2023/86934)"
"935","MUNNURUKAPU","TELTEL/2014/58777","09-12-2014","Telugu","Monthly","KOLA JANARDHAN","KOLA JANARDHAN","Telangana","Warangal","View        registration details for MUNNURUKAPU (TELTEL/2014/58777)"
"936","MUNNURUKAPU MASAPATRIKA","TGTEL/26/A3217","06-05-2026","Telugu","Monthly","MANIKONDA VENKATESHWAR RAO","Telangana Rashtra Munnurukapu Mahasabha","Telangana","Hyderabad","View        registration details for MUNNURUKAPU MASAPATRIKA (TGTEL/26/A3217)"
"937","MUNSIF","8181","10-06-1965","Urdu","Daily","MOHAMMED ABDUL JALEEL","M/S DERA LEASING & CONSTRUCTION COMPANY","Telangana","Hyderabad","View        registration details for MUNSIF (8181)"
"938","MUSHEER-E-QUAM","67146","08-05-1997","Urdu","Daily","SYED YAKOOB","SYED YAKOOB","Telangana","Hyderabad","View        registration details for MUSHEER-E-QUAM (67146)"
"939","MUSI","37723","01-01-1980","Telugu","Monthly","B.N. SASTRY","B.N. SASTRY","Telangana","Hyderabad","View        registration details for MUSI (37723)"
"940","MUSLIM WORLD","52873","17-02-1984","Urdu","Weekly","MOHD. FAROOQ ALI","MOHD. FAROOQ ALI","Telangana","Hyderabad","View        registration details for MUSLIM WORLD (52873)"
"941","MUZAFAT","3254","27-02-1953","Urdu","Weekly","K VENKAT RAM","K VENKATARAM","Telangana","Mahbubnagar","View        registration details for MUZAFAT (3254)"
"942","NAA NALGONDA","APTEL/2004/13239","01-07-2004","Telugu","Monthly","DOSAPATI MUTHAIAH","DOSAPATI MUTHAIAH","Telangana","Nalgonda","View        registration details for NAA NALGONDA (APTEL/2004/13239)"
"943","NAGHMA E TELANGANA","TELURD/2018/77251","26-04-2019","Urdu","Monthly","HAJERA AHMED","HAJERA AHMED","Telangana","Hyderabad","View        registration details for NAGHMA E TELANGANA (TELURD/2018/77251)"
"944","NAGHMA E TELANGANA","TELURD/2016/66323","03-03-2016","Urdu","Weekly","HAJERA AHMED","HAJERA AHMED","Telangana","Hyderabad","View        registration details for NAGHMA E TELANGANA (TELURD/2016/66323)"
"945","NAGMA-E-SAHAR","15926","24-03-1970","Urdu","Fortnightly","MOHD. AKBAR","MOHD. AKBAR","Telangana","Hyderabad","View        registration details for NAGMA-E-SAHAR (15926)"
"946","NAKHAT AFSHAN","25463","09-04-1975","Urdu","Weekly","SYED MASOOD ALAM","SYED MASOOD ALAM","Telangana","Hyderabad","View        registration details for NAKHAT AFSHAN (25463)"
"947","NALLAMALA TIGER","TELTEL/2023/88234","29-07-2024","TELUGU","Monthly","B. KAVITHA","B.KAVITHA","Telangana","Nagarkurnool","View        registration details for NALLAMALA TIGER (TELTEL/2023/88234)"
"948","NAMASTE ANDHRA PRADESH","TELTEL/2023/83476","20-02-2023","Telugu","Daily","DAMODAR RAO DIVAKONDA","TELANGANA PUBLICATIONS PVT LTD","Telangana","Hyderabad","View        registration details for NAMASTE ANDHRA PRADESH (TELTEL/2023/83476)"
"949","NAMASTE BHAGYANAGARAM","TELTEL/2023/87659","26-06-2024","TELUGU","Daily","CHEEMALA THIRUPATHI","CHEEMALA THIRUPATHI","Telangana","","View        registration details for NAMASTE BHAGYANAGARAM (TELTEL/2023/87659)"
"950","NAMASTE INDUR","TGTEL/25/A1412","26-06-2025","Telugu","Daily","CHETTABOINA SWAMY","CHETTABOINA SWAMY","Telangana","Kamareddy","View        registration details for NAMASTE INDUR (TGTEL/25/A1412)"
"951","NAMASTE INDUR","TGTEL/26/A2985","30-04-2026","Telugu","Daily","CHETTABOINA SWAMY","CHETTABOINA SWAMY","Telangana","Warangal","View        registration details for NAMASTE INDUR (TGTEL/26/A2985)"
"952","NAMASTE INDUR","TGTEL/26/A3495","12-05-2026","Telugu","Daily","CHETTABOINA SWAMY","CHETTABOINA SWAMY","Telangana","Sangareddy","View        registration details for NAMASTE INDUR (TGTEL/26/A3495)"
"953","NAMASTE MUDIRAAJ","TELTEL/2024/89285","30-09-2024","TELUGU","Monthly","KOKKU LAVANYA","KOKKU LAVANYA","Telangana","Warangal","View        registration details for NAMASTE MUDIRAAJ (TELTEL/2024/89285)"
"954","NAMASTE TELANGANA","TELTEL/2011/38339","24-02-2012","Telugu","Daily","DAMODAR RAO DIVAKONDA","TELANGANA PUBLICATIONS PVT. LTD.","Telangana","Warangal","View        registration details for NAMASTE TELANGANA (TELTEL/2011/38339)"
"955","NAMASTE TELANGANA","TELTEL/2011/38363","28-02-2012","Telugu","Daily","DAMODAR RAO DIVAKONDA","TELANGANA PUBLICATIONS PVT.LTD","Telangana","Khammam","View        registration details for NAMASTE TELANGANA (TELTEL/2011/38363)"
"956","NAMASTE TELANGANA","TELTEL/2011/38229","28-02-2012","Telugu","Daily","DAMODAR RAO DIVAKONDA","TELANGANA PUBLICATIONS PVT.LTD.","Telangana","Karimnagar","View        registration details for NAMASTE TELANGANA (TELTEL/2011/38229)"
"957","NAMASTE TELANGANA","TELTEL/2011/37693","02-06-2011","Telugu","Daily","DAMODAR RAO DIVAKONDA","TELANGANA PUBLICATIONS PVT. LTD.","Telangana","Hyderabad","View        registration details for NAMASTE TELANGANA (TELTEL/2011/37693)"
"958","NAMASTE TELANGANA","TELTEL/2011/38228","28-02-2012","Telugu","Daily","DAMODAR RAO DIVAKONDA","TELANGANA PUBLICATIONS PVT.LTD.","Telangana","Nizamabad","View        registration details for NAMASTE TELANGANA (TELTEL/2011/38228)"
"959","NAMASTE TELANGANA","TELTEL/2011/38227","24-02-2012","Telugu","Daily","DAMODAR RAO DIVAKONDA","TELANGANA PUBLICATIONS PVT. LTD.","Telangana","Mahabubabad","View        registration details for NAMASTE TELANGANA (TELTEL/2011/38227)"
"960","NAMASTE TELANGANA","TELTEL/2011/38236","28-02-2012","Telugu","Daily","DAMODAR RAO DIVAKONDA","TELANGANA PUBLICATIONS PVT.LTD.,","Telangana","Nalgonda","View        registration details for NAMASTE TELANGANA (TELTEL/2011/38236)"
"961","NAMASTE UPADHYAYA","TELMUL/2015/62759","22-06-2015","English, Telugu, Urdu","Monthly","B. BHUJANGA RAO","STATE TEACHERS UNION, TELANGANA","Telangana","Hyderabad","View        registration details for NAMASTE UPADHYAYA (TELMUL/2015/62759)"
"962","NAMASTE VIDYARTHI","TELTEL/2014/58193","10-11-2014","Telugu","Monthly","SAGARAPU PRASAD","SAGARAPU PRASAD","Telangana","Nalgonda","View        registration details for NAMASTE VIDYARTHI (TELTEL/2014/58193)"
"963","namastey mahaaprabha","TGTEL/26/A0738","23-01-2026","Telugu","Daily","NAKKA RAJU","Nakka raju","Telangana","Rangareddy","View        registration details for namastey mahaaprabha (TGTEL/26/A0738)"
"964","NAMASTHE BHARAT","TGTEL/25/A0880","03-06-2025","Telugu","Daily","KANDADI MAHENDER REDDY","KANDADI MAHENDER REDDY","Telangana","Medchal Malkajgiri","View        registration details for NAMASTHE BHARAT (TGTEL/25/A0880)"
"965","NAMASTHE JOURNALIST","TELTEL/2021/81832","17-08-2022","Telugu","Daily","KALYAN CHAKRAVARTHY MANDAPAKA","KALYAN CHAKRAVARTHY MANDAPAKA","Telangana","Hyderabad","View        registration details for NAMASTHE JOURNALIST (TELTEL/2021/81832)"
"966","NAMASTHE JYOTHI","TELTEL/2023/88598","21-08-2024","TELUGU","Daily","CHALLA RAJU","RAJU CHALLA","Telangana","Warangal","View        registration details for NAMASTHE JYOTHI (TELTEL/2023/88598)"
"967","NAMASTHE NALGONDA","TELTEL/2017/74796","16-02-2018","Telugu","Daily","PAGIDI LAXMINARAYANA","PAGIDI LAXMINARAYANA","Telangana","Nalgonda","View        registration details for NAMASTHE NALGONDA (TELTEL/2017/74796)"
"968","NAMASTHE NALGONDA","TELTEL/2016/71604","03-05-2017","Telugu","Monthly","PAGIDI LAXMINARAYANA","PAGIDI LAXMINARAYANA","Telangana","Nalgonda","View        registration details for NAMASTHE NALGONDA (TELTEL/2016/71604)"
"969","NAMASTHE UDAYAM","TELTEL/2023/87699","26-06-2024","TELUGU","Daily","MEKALA DAMODAR REDDY","MEKALA DAMODAR REDDY","Telangana","","View        registration details for NAMASTHE UDAYAM (TELTEL/2023/87699)"
"970","NANHA","3424","18-09-1958","Urdu","Monthly","MOHD ASAD HASSAN ANSARI","MOHD ASAD HASSAN ANSARI","Telangana","Hyderabad","View        registration details for NANHA (3424)"
"971","NAQEEB-E-MILLATH","TELURD/2013/57590","07-10-2014","Urdu","Daily","MD. SHAHRUKH AKTHER","SHAHRUKH AKTHER","Telangana","Hyderabad","View        registration details for NAQEEB-E-MILLATH (TELURD/2013/57590)"
"972","NAQEEB-E-MILLATH","APURD/2012/41665","18-04-2012","Urdu","Monthly","SHAHRUKH AKTHER","SHAHRUKH AKTHER","Telangana","Hyderabad","View        registration details for NAQEEB-E-MILLATH (APURD/2012/41665)"
"973","NAQSH E PAA","TELURD/2014/57280","16-09-2014","Urdu","Weekly","MOHAMMED ABDUL KHADEER","MOHAMMED ABDUL KHADEER","Telangana","Hyderabad","View        registration details for NAQSH E PAA (TELURD/2014/57280)"
"974","Narada Times Messenger of Truth","TGTEL/25/A5447","30-12-2025","Telugu","Daily","Akula Dhanlaxmi","Akula Dhanlaxmi","Telangana","Jayashankar Bhupalapally","View        registration details for Narada Times Messenger of Truth (TGTEL/25/A5447)"
"975","NARI YUGAM","TELTEL/2011/37140","09-05-2011","Telugu","Monthly","PANDILA RAVI","PANDILLA RAVI","Telangana","Medchal Malkajgiri","View        registration details for NARI YUGAM (TELTEL/2011/37140)"
"976","NARTANAM","APENG/2001/04294","08-12-2000","English","Quarterly","MADHAVI PURANAM","SAHRDAYA ARTS TRUST","Telangana","Hyderabad","View        registration details for NARTANAM (APENG/2001/04294)"
"977","NASHRAH TIMES","TGBIL/25/A2734","19-09-2025","Urdu, English","Monthly","Hafiz Mohd Khaja","Hafiz Mohd Khaja","Telangana","Hyderabad","View        registration details for NASHRAH TIMES  (TGBIL/25/A2734)"
"978","NATAKULAM","APTEL/2002/07928","20-02-2002","Telugu","Monthly","D.SIVAJI RAO","D.SIVAJI RAO","Telangana","Hyderabad","View        registration details for NATAKULAM (APTEL/2002/07928)"
