"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"2889","QUICK FEED","APMUL/25/A2079","04-08-2025","Telugu, English, BILINGUAL","Monthly","RAVULAVALASA SRIRAM SAILESH","RAVULAVALASA SRIRAM SAILESH","Andhra Pradesh","Visakhapatnam","View        registration details for QUICK FEED (APMUL/25/A2079)"
"2890","R.N.A.","APENG/2009/29734","23-11-2009","English","Daily","K.A. VIJAYA RAJU","K.A. VIJAYARAJU","Andhra Pradesh","Mahbubnagar","View        registration details for R.N.A. (APENG/2009/29734)"
"2891","RAAJADHANI SAKSHIGA","APTEL/25/A1937","24-07-2025","Telugu","Monthly","Mohammed Yunus Shaik","Mohammed Yunus Shaik","Andhra Pradesh","Prakasam","View        registration details for RAAJADHANI SAKSHIGA (APTEL/25/A1937)"
"2892","RAAJAKEEYA RABANDHULA PALITA SIMHASWAPNAME POLITIC","APTEL/2004/14350","21-02-2004","Telugu","Monthly","THOTA RAMU","THOTA RAMU","Andhra Pradesh","Krishna","View        registration details for RAAJAKEEYA RABANDHULA PALITA SIMHASWAPNAME POLITIC (APTEL/2004/14350)"
"2893","RACHANA TIMES","APTEL/2013/50220","07-06-2013","Telugu","Monthly","MODALA CHANDRA SHEKAR","MODALA CHNDRA SHEKAR","Andhra Pradesh","Mahbubnagar","View        registration details for RACHANA TIMES (APTEL/2013/50220)"
"2894","RACHAVEEDU","APTEL/2018/76775","25-01-2019","Telugu","Monthly","P. AYYAVARI REDDY","P.AYYAVARI REDDY","Andhra Pradesh","Y.S.R.","View        registration details for RACHAVEEDU (APTEL/2018/76775)"
"2895","RADHA KRISHNA","32340","12-03-1980","Telugu","Daily","K V S GOPALA KRISHNAM RANJAN","K V S GOPALA KRISHNA RANJAN","Andhra Pradesh","West Godavari","View        registration details for RADHA KRISHNA (32340)"
"2896","RADHEY SINDOORAM","APTEL/25/A3882","12-11-2025","Telugu","Daily","PASUMARTHI CHAITANYA","PASUMARTHI CHAITANYA","Andhra Pradesh","Chittoor","View        registration details for RADHEY SINDOORAM (APTEL/25/A3882)"
"2897","RADHEY SINDOORAM","APTEL/25/A2170","11-08-2025","Telugu","Daily","PASUMARTHI CHAITANYA","PASUMARTHI CHAITANYA","Andhra Pradesh","Guntur","View        registration details for RADHEY SINDOORAM (APTEL/25/A2170)"
"2898","RADHEY SINDOORAM","APTEL/25/A3884","12-11-2025","Telugu","Daily","PASUMARTHI CHAITANYA","PASUMARTHI CHAITANYA","Andhra Pradesh","Krishna","View        registration details for RADHEY SINDOORAM (APTEL/25/A3884)"
"2899","RAGELEY SURYA","APTEL/25/A1164","06-06-2025","Telugu","Weekly","Vempati Lavanya","Vempati Lavanya","Andhra Pradesh","Guntur","View        registration details for RAGELEY SURYA (APTEL/25/A1164)"
"2900","RAGHURAM VARTHA","APTEL/2023/85749","17-11-2023","Telugu","Monthly","LINGABATHINI  RAGHURAMARAO","LINGABATHINI  RAGHURAMARAO","Andhra Pradesh","Guntur","View        registration details for RAGHURAM VARTHA (APTEL/2023/85749)"
"2901","RAHASYAM VAARTHA DINA PATRIKA","APTEL/26/A4039","21-05-2026","Telugu","Daily","MADDIKERA SEKHAR","MADDIKERA SEKHAR","Andhra Pradesh","Kurnool","View        registration details for RAHASYAM VAARTHA DINA PATRIKA (APTEL/26/A4039)"
"2902","RAHMATABAD TIMES","APTEL/25/A0932","03-06-2025","Telugu","Daily","SHAIK NAZEER AHMED BASHA","SHAIK NAZEER AHMED BASHA","Andhra Pradesh","Kurnool","View        registration details for RAHMATABAD TIMES (APTEL/25/A0932)"
"2903","RAHMATABAD TIMES","APTEL/26/A3335","11-05-2026","Telugu","Daily","SHAIK NAZEER AHMED BASHA","SHAIK NAZEER AHMED BASHA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAHMATABAD TIMES (APTEL/26/A3335)"
"2904","RAHNUMA E AWAM","APURD/2013/51126","25-07-2013","Urdu","Weekly","SYED WAHEEDUDDIN HYDER","SYED WAHEEDUDDIN HYDER","Andhra Pradesh","Hyderabad","View        registration details for RAHNUMA E AWAM (APURD/2013/51126)"
"2905","RAHNUMA E DECCAN","APURD/26/A1247","18-02-2026","Urdu","Daily","OMER DRAZ KHAN","RAHNUMA E DECCAN","Andhra Pradesh","N T R","View        registration details for RAHNUMA E DECCAN (APURD/26/A1247)"
"2906","RAHNUMA E HIND","APURD/2011/39430","01-11-2011","Urdu","Weekly","SYED KARRAR ALI KHAN","SYED KARRAR ALI KHAN","Andhra Pradesh","Hyderabad","View        registration details for RAHNUMA E HIND (APURD/2011/39430)"
"2907","RAHNUMA-E-AALAM","APURD/2012/42354","17-05-2012","Urdu","Daily","MOHAMMED SHAKEEL","MOHAMMED SHAKEEL","Andhra Pradesh","Hyderabad","View        registration details for RAHNUMA-E-AALAM (APURD/2012/42354)"
"2908","RAIL VIKAS","APMUL/2016/70686","06-03-2017","English, Telugu, Hindi","Monthly","S. MEERAIAH","S. MEERAIAH","Andhra Pradesh","Chittoor","View        registration details for RAIL VIKAS (APMUL/2016/70686)"
"2909","RAILWAY REPORTER","66319","26-05-1997","English","Monthly","C. SRIHARI","C.SRIHARI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAILWAY REPORTER (66319)"
"2910","RAITHU GEETHA","APTEL/2021/86391","12-02-2024","Telugu","Daily","BOGGULA PAVANA KUMARI","BOGGULA PAVANA KUMARI","Andhra Pradesh","Y.S.R.","View        registration details for RAITHU GEETHA (APTEL/2021/86391)"
"2911","RAITHU RAJYAM","APTEL/2009/33532","03-09-2010","Telugu","Weekly","RAPELLY CHANDRA SHEKAR","RAPELLY CHANDRASHEKAR","Andhra Pradesh","Nizamabad","View        registration details for RAITHU RAJYAM (APTEL/2009/33532)"
"2912","RAITHU RAKSHA","APTEL/2015/65444","01-01-2016","Telugu","Monthly","R. PRAKASH REDDY","R. PRAKASH REDDY","Andhra Pradesh","Kurnool","View        registration details for RAITHU RAKSHA (APTEL/2015/65444)"
"2913","RAITULA PATLU","52745","23-08-1986","Telugu","Monthly","V. V. CHENNAIAH","V. V. CHENNAIAH","Andhra Pradesh","Prakasam","View        registration details for RAITULA PATLU (52745)"
"2914","RAJ NEWS","APTEL/25/A0433","24-05-2025","Telugu","Monthly","Gangapatnam Rajasekhar","Gangapatnam Rajasekhar","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAJ NEWS (APTEL/25/A0433)"
"2915","RAJADHANI AMRAVATHI","APTEL/2016/69077","24-10-2016","Telugu","Weekly","KOLAGATLA THIRUPATHI REDDY","KOLAGATLA THIRUPATHI REDDY","Andhra Pradesh","Guntur","View        registration details for RAJADHANI AMRAVATHI (APTEL/2016/69077)"
"2916","RAJADHANI MIRROR","APTEL/2017/70734","16-03-2017","TELUGU","Monthly","CHITTALA RAVI KIRAN","CHITTALA RAVI KIRAN","Andhra Pradesh","","View        registration details for RAJADHANI MIRROR (APTEL/2017/70734)"
"2917","RAJADHANI REPORTER","APENG/2015/61761","05-05-2015","English","Daily","SK. SALAUDDIN","SK. SALAUDDIN","Andhra Pradesh","Krishna","View        registration details for RAJADHANI REPORTER (APENG/2015/61761)"
"2918","RAJADHANI TULLURU","APTEL/2015/64063","03-09-2015","Telugu","Daily","VENNAPUSA SANDHYA","VENNAPUSA SANDHYA","Andhra Pradesh","Guntur","View        registration details for RAJADHANI TULLURU (APTEL/2015/64063)"
"2919","RAJADHANI VARTALU","APTEL/2015/66622","05-04-2016","Telugu","Weekly","PATTAN HUSSAIN KHAN","VASTITUDE MEDIA PVT. LTD.","Andhra Pradesh","Guntur","View        registration details for RAJADHANI VARTALU (APTEL/2015/66622)"
"2920","RAJADHANI VARTALU","APTEL/2019/77985","11-09-2019","Telugu","Daily","PATTAN HUSSAIN KHAN","VASTITUDE MEDIA PVT. LTD.","Andhra Pradesh","Guntur","View        registration details for RAJADHANI VARTALU (APTEL/2019/77985)"
"2921","RAJADHANI VOICE","APTEL/2023/90201","21-11-2024","TELUGU","Daily","PAGALLA PURNA CHANDRA RAO","PAGALLA PURNACHANDRARAO","Andhra Pradesh","","View        registration details for RAJADHANI VOICE (APTEL/2023/90201)"
"2922","RAJAHMUNDRY EDUCATION SPECIAL","APTEL/2004/13337","15-08-2004","Telugu","Weekly","JAMMA RAMESH RAJA","JAMMA RAMESH RAJA","Andhra Pradesh","East Godavari","View        registration details for RAJAHMUNDRY EDUCATION SPECIAL (APTEL/2004/13337)"
"2923","RAJAHMUNDRY ROUNDUP","APTEL/2004/13338","16-08-2004","Telugu","Weekly","JAMM RAMESH RAJA","JAMMA RAMESH RAJA","Andhra Pradesh","East Godavari","View        registration details for RAJAHMUNDRY ROUNDUP (APTEL/2004/13338)"
"2924","RAJAHMUNDRY SAMAALOCHANA","APTEL/2009/33616","09-09-2010","Telugu","Monthly","SIMHAMBHATLA RAMA DEVI","SIMHAMBHATLA RAMA DEVI","Andhra Pradesh","East Godavari","View        registration details for RAJAHMUNDRY SAMAALOCHANA (APTEL/2009/33616)"
"2925","RAJAHMUNDRY SATYA","APTEL/2011/39155","05-10-2011","Telugu","Daily","SIMHAMBHATLA RAMA DEVI","SIMHAMBHATLA RAMA DEVI","Andhra Pradesh","East Godavari","View        registration details for RAJAHMUNDRY SATYA (APTEL/2011/39155)"
"2926","RAJAKA JYOTHI","8014","12-07-1962","Telugu","Monthly","LUTU KURTHI TATAYYA","LUTUKURTI TATAYYA","Andhra Pradesh","Krishna","View        registration details for RAJAKA JYOTHI (8014)"
"2927","RAJAKEEYA RAASI","APTEL/1999/05468","10-09-1999","Telugu","Monthly","JILLELLAMUDI VENKATAKAMESWARA RAO","J.V.KAMESWARARAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAJAKEEYA RAASI (APTEL/1999/05468)"
"2928","RAJAKEEYA RACHABANDA","APTEL/2013/50608","28-06-2013","Telugu","Monthly","GUNDA CHANDRA SHEKAR","GUNDA CHANDRA SHEKAR","Andhra Pradesh","Rangareddy","View        registration details for RAJAKEEYA RACHABANDA (APTEL/2013/50608)"
"2929","RAJAKEEYA SIMHAM","APTEL/2023/87969","16-07-2024","TELUGU","Monthly","K D V MALLIKARJUNARAO","K D V MALLIKARJUNARAO","Andhra Pradesh","","View        registration details for RAJAKEEYA SIMHAM (APTEL/2023/87969)"
"2930","RAJAKIYA SAMAJIKA TELUGU PATHRIKA ANNA","APTEL/2016/68431","24-08-2016","Telugu","Monthly","M. SURESH BABU","M. SURESH BABU","Andhra Pradesh","Guntur","View        registration details for RAJAKIYA SAMAJIKA TELUGU PATHRIKA ANNA (APTEL/2016/68431)"
"2931","RAJAKIYAN","APTEL/2009/28859","28-08-2009","Telugu","Daily","V. LINGAIAH","V. LINGAIAH","Andhra Pradesh","Rangareddy","View        registration details for RAJAKIYAN (APTEL/2009/28859)"
"2932","RAJAM VANI","APTEL/2013/52467","07-10-2013","Telugu","Weekly","GUDABANDI SURYANARAYANA","GUDABANDI SURYANARAYANA","Andhra Pradesh","Srikakulam","View        registration details for RAJAM VANI (APTEL/2013/52467)"
"2933","RAJAMAHENDRAVARAM TIMES","APTEL/2018/76088","18-09-2018","Telugu","Daily","KUCHIMANCHI MADHULATHA","KUCHIMANCHI MADHULATHA","Andhra Pradesh","East Godavari","View        registration details for RAJAMAHENDRAVARAM TIMES (APTEL/2018/76088)"
"2934","RAJANEETHI","APTEL/2013/50640","01-07-2013","Telugu","Daily","N.PURUSHOTHAM","N.PURUSHOTHAM","Andhra Pradesh","Rangareddy","View        registration details for RAJANEETHI (APTEL/2013/50640)"
"2935","RAJANEETHI","APTEL/2012/46846","06-12-2012","Telugu","Monthly","N.PURUSHOTHAM","N.PURUSHOTHAM","Andhra Pradesh","Chittoor","View        registration details for RAJANEETHI (APTEL/2012/46846)"
"2936","RAJANEETHI","APTEL/2013/49614","09-05-2013","Telugu","Daily","N.PURUSHOTHAM","N.PURUSHOTHAM","Andhra Pradesh","Chittoor","View        registration details for RAJANEETHI (APTEL/2013/49614)"
"2937","RAJANNA RAJYAM","APTEL/2009/29082","30-09-2009","Telugu","Daily","K.M.A. KAREEM","K.M.A. KAREEM","Andhra Pradesh","Mahbubnagar","View        registration details for RAJANNA RAJYAM (APTEL/2009/29082)"
"2938","RAJANNA RAJYAM","APTEL/2012/46742","30-11-2012","Telugu","Daily","K.M.A. KAREEM","K.M.A. KAREEM","Andhra Pradesh","Krishna","View        registration details for RAJANNA RAJYAM (APTEL/2012/46742)"
"2939","RAJASAM","APTEL/2017/74213","18-12-2017","Telugu","Daily","MAKHAVARAPU BULI SWAMY","MAKHAVARAPU BULI SWAMY","Andhra Pradesh","West Godavari","View        registration details for RAJASAM (APTEL/2017/74213)"
"2940","RAJDHANI EXPRESS","APTEL/2015/65031","30-11-2015","Telugu","Daily","BATCHALA RAMESH BABU","BATCHALA RAMESH BABU","Andhra Pradesh","Guntur","View        registration details for RAJDHANI EXPRESS (APTEL/2015/65031)"
"2941","Rajdhani reporter A True Journalist","APTEL/26/A1638","18-03-2026","Telugu","Monthly","Regana Raj Kamal","Regana Raj Kamal","Andhra Pradesh","Visakhapatnam","View        registration details for Rajdhani reporter A True Journalist (APTEL/26/A1638)"
"2942","RAJDHANI SAMACHAR CITY","APURD/2014/55563","08-05-2014","Urdu","Weekly","ASMA BEGUM","ASMA BEGUM","Andhra Pradesh","Hyderabad","View        registration details for RAJDHANI SAMACHAR CITY (APURD/2014/55563)"
"2943","RAJYADHIKARAM SADHYAM","APTEL/2021/82969","25-11-2022","Telugu","Monthly","MOSA NAGARAJU","MOSA NAGARAJU","Andhra Pradesh","Visakhapatnam","View        registration details for RAJYADHIKARAM SADHYAM (APTEL/2021/82969)"
"2944","RAKSHANA SWARAM","APTEL/2014/59663","19-01-2015","Telugu","Monthly","P. W. PURUSHOTHAM","P. W. PURUSHOTHAM","Andhra Pradesh","Anantapur","View        registration details for RAKSHANA SWARAM (APTEL/2014/59663)"
"2945","RAKSHANA VARTHAMANAM","APTEL/2017/73813","14-11-2017","Telugu","Monthly","T. PADMAPRIYA","T.PADMAPRIYA","Andhra Pradesh","East Godavari","View        registration details for RAKSHANA VARTHAMANAM (APTEL/2017/73813)"
"2946","RAKSHNA","APTEL/2008/25164","11-08-2008","Telugu","Daily","P. RAVI TEJA","K.SURYA KUMARI @SURYATEJA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAKSHNA (APTEL/2008/25164)"
"2947","RAKSHNA","APTEL/2008/25170","11-08-2008","Telugu","Daily","P. RAVI TEJA","K.SURYA KUMARI @SURYATEJA","Andhra Pradesh","Eluru","View        registration details for RAKSHNA (APTEL/2008/25170)"
"2948","RAKSHNA","APTEL/2008/25165","11-08-2008","Telugu","Daily","P. RAVI TEJA","K.SURYA KUMARI @SURYATEJA","Andhra Pradesh","Guntur","View        registration details for RAKSHNA (APTEL/2008/25165)"
"2949","RAKSHNA","APTEL/2006/16961","20-05-2006","Telugu","Daily","P. RAVI TEJA","K.SURYA KUMARI @SURYATEJA","Andhra Pradesh","Krishna","View        registration details for RAKSHNA (APTEL/2006/16961)"
"2950","RAKSHNA","APTEL/2008/25036","01-08-2008","Telugu","Daily","P. RAVI TEJA","K.SURYA KUMARI @SURYATEJA","Andhra Pradesh","Visakhapatnam","View        registration details for RAKSHNA (APTEL/2008/25036)"
"2951","RAKSHNA","APTEL/2008/25086","06-08-2008","Telugu","Daily","P. RAVI TEJA","K.SURYA KUMARI @SURYATEJA","Andhra Pradesh","Prakasam","View        registration details for RAKSHNA (APTEL/2008/25086)"
"2952","rakthakanneru","APTEL/26/A1844","23-03-2026","Telugu","Monthly","challagundla Ramakrishna","CHALLAGUNDLA RAMAKRISHNA","Andhra Pradesh","Tirupati","View        registration details for rakthakanneru  (APTEL/26/A1844)"
"2953","RAKTHATHILAKAM","65479","01-01-1996","Telugu","Fortnightly","SINGARAJU SURESH KUMAR","SINGARAJU SURESH KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAKTHATHILAKAM (65479)"
"2954","RAMYA BHARATHI","APTEL/2004/13571","27-01-2004","Telugu","Quarterly","CHALAPAKA PRAKASH","CHALAPAKA PRAKASH","Andhra Pradesh","Krishna","View        registration details for RAMYA BHARATHI (APTEL/2004/13571)"
"2955","RANA BHERI","APTEL/2019/78485","14-02-2020","Telugu","Daily","RADHA SESHU KUMARI","RADHA SESHU KUMARI","Andhra Pradesh","Srikakulam","View        registration details for RANA BHERI (APTEL/2019/78485)"
"2956","RANA BHERI","APTEL/2011/41254","21-03-2012","Telugu","Fortnightly","RADHA SESHU KUMARI","RADHA SESHU KUMARI","Andhra Pradesh","Srikakulam","View        registration details for RANA BHERI (APTEL/2011/41254)"
"2957","RANGASTHALAM","APTEL/2009/29876","30-11-2009","Telugu","Daily","A.V.V.S. MURTHY","A.V.V.S. MURTHY","Andhra Pradesh","Visakhapatnam","View        registration details for RANGASTHALAM (APTEL/2009/29876)"
"2958","RANGULA RAATNAM","APTEL/2015/62059","21-05-2015","Telugu","Daily","MOHD. ASMA JABEEN","MOHD. ASMA JABEEN","Andhra Pradesh","Visakhapatnam","View        registration details for RANGULA RAATNAM (APTEL/2015/62059)"
"2959","RASHTRA PRABHUTWA ABHIVRUDHI VARTALU","APTEL/2013/48576","12-03-2013","Telugu","Monthly","MALIKA SULTANA","MALIKA SULTANA","Andhra Pradesh","Mahbubnagar","View        registration details for RASHTRA PRABHUTWA ABHIVRUDHI VARTALU (APTEL/2013/48576)"
"2960","RASHTRIYA DARSHINI","APTEL/2012/45639","08-10-2012","Telugu","Daily","M. VENKATA RATNAM","M. VENKATA RATNAM","Andhra Pradesh","Rangareddy","View        registration details for RASHTRIYA DARSHINI (APTEL/2012/45639)"
"2961","RASTRA VARTHA","APTEL/2021/83298","28-02-2023","Telugu","Weekly","KANKIPATI RAMESH KUMAR","KANKIPATI RAMESH KUMAR","Andhra Pradesh","Guntur","View        registration details for RASTRA VARTHA (APTEL/2021/83298)"
"2962","RASTRAPRABHA","APTEL/2022/81415","13-04-2022","Telugu","Monthly","S. VIJAYA KRISHNA","S VIJAYA KRISHNA","Andhra Pradesh","Chittoor","View        registration details for RASTRAPRABHA (APTEL/2022/81415)"
"2963","RATHA SARADHI","APTEL/25/A3792","07-11-2025","Telugu","Monthly","ST KHALEEL BASHA","ST KHALEEL BASHA","Andhra Pradesh","Kurnool","View        registration details for RATHA SARADHI (APTEL/25/A3792)"
"2964","RATHNAMU RAJYAMU","APTEL/26/A2930","29-04-2026","Telugu","Daily","ADHURU MUNIRAJAMMA","ADHURU MUNIRAJAMMA","Andhra Pradesh","Tirupati","View        registration details for RATHNAMU RAJYAMU (APTEL/26/A2930)"
"2965","RATNA BHOOMI","APTEL/2023/90511","12-03-2025","TELUGU","Daily","REHMAN SHAIK","REHMAN SHAIK","Andhra Pradesh","East Godavari","View        registration details for RATNA BHOOMI (APTEL/2023/90511)"
"2966","RATNA GARBHA","APTEL/2007/21680","30-10-2007","Telugu","Daily","P.V.A. PRASAD","P V A PRASAD","Andhra Pradesh","Krishna","View        registration details for RATNA GARBHA (APTEL/2007/21680)"
"2967","RATNA GARBHA","8308","15-07-1965","Telugu","Daily","P. V. A PRASAD","P. V. A PRASAD","Andhra Pradesh","West Godavari","View        registration details for RATNA GARBHA (8308)"
"2968","RATNA GARBHA","37830","22-02-1980","Telugu","Daily","PV RATHNAM","PV RATHNAM","Andhra Pradesh","Andhra Pradesh","View        registration details for RATNA GARBHA (37830)"
"2969","RATNA GARBHA","37955","11-06-1984","Telugu","Weekly","P V RATHNAM","P V A PRASAD","Andhra Pradesh","West Godavari","View        registration details for RATNA GARBHA (37955)"
"2970","RATNA GARBHA","37989","10-12-1984","Telugu","Fortnightly","P V A PRASAD","P. V. A. PRASAD","Andhra Pradesh","West Godavari","View        registration details for RATNA GARBHA (37989)"
"2971","RATNA JYOTHI","APTEL/2023/88662","22-08-2024","TELUGU","Monthly","NAMPALLY SRINIVAS","NAMPALLY SRINIVAS","Andhra Pradesh","Y.S.R.","View        registration details for RATNA JYOTHI (APTEL/2023/88662)"
"2972","RATNA PRABHA","APTEL/2010/34461","22-11-2010","Telugu","Monthly","S.M.JEELANI","S M JEELANI,DNO.","Andhra Pradesh","Guntur","View        registration details for RATNA PRABHA (APTEL/2010/34461)"
"2973","RATNA PRABHA","APTEL/2002/08660","27-12-2002","Telugu","Daily","S M JEELANI","S M JEELANI","Andhra Pradesh","Guntur","View        registration details for RATNA PRABHA (APTEL/2002/08660)"
"2974","RATNAGARBHA","APTEL/2005/16351","08-04-2005","Telugu","Daily","P.V.A. PRASAD","P.V.A. PRASAD","Andhra Pradesh","Visakhapatnam","View        registration details for RATNAGARBHA (APTEL/2005/16351)"
"2975","RATNAGIRI NEWS","APTEL/2014/54781","25-02-2014","Telugu","Fortnightly","H. GOVINDAPPA","H. GOVINDAPPA","Andhra Pradesh","Anantapur","View        registration details for RATNAGIRI NEWS (APTEL/2014/54781)"
"2976","RAVI AKSHARAM","APTEL/2022/82053","26-08-2022","Telugu","Fortnightly","MEKA RAVI","MEKA RAVI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAVI AKSHARAM (APTEL/2022/82053)"
"2977","RAVI KIRANALU","APTEL/2015/62955","29-06-2015","Telugu","Daily","AMBALAKARA RAVINDRA BABU","AMBALAKARA RAVINDRA BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAVI KIRANALU (APTEL/2015/62955)"
"2978","RAVI KIRANALU","TEL/2011/42235","15-05-2012","Telugu","Weekly","AMBALAKARA RAVINDRA BABU","AMBALAKARA RAVINDRA BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for RAVI KIRANALU (TEL/2011/42235)"
"2979","RAVI TEJAM","APTEL/2008/25648","16-09-2008","Telugu","Daily","BHUPATHI RAVINDRA NATH","BHUPATHI RAVINDRA NATH","Andhra Pradesh","Khammam","View        registration details for RAVI TEJAM (APTEL/2008/25648)"
"2980","RAVI TEJAM","APTEL/2008/25653","16-09-2008","Telugu","Daily","BHUPATHI RAVINDRA NATH","BHUPATHI RAVINDRA NATH","Andhra Pradesh","Andhra Pradesh","View        registration details for RAVI TEJAM (APTEL/2008/25653)"
